data/id,data/name,data/price,data/g3d,data/g2d,data/value,data/tdp,data/powerPerf,data/date,data/cat,data/bus,data/memSize,data/coreClk,data/memClk,data/rank,data/samples,data/href,data/output
1172,GeForce 310,$108.35*,122,70,1.13,30.5,4.01,Jan 2010,Desktop,PCIe 2.0 x16,512 MB,589 MHz,589 MHz,1673,352,GeForce+310&amp;id=1172,true
102,GeForce 310M,NA,112,30,NA,14,7.98,Aug 2012,Mobile,PCIe 2.0 x16,512 MB,625 MHz,625 MHz,1709,1275,GeForce+310M&amp;id=102,true
1173,GeForce 315,$32.99*,163,87,4.95,33,4.95,Feb 2010,Desktop,PCIe 2.0 x16,512 MB,475 MHz,475 MHz,1596,166,GeForce+315&amp;id=1173,true
1174,GeForce 315M,NA,118,62,NA,14,8.44,Jun 2011,Mobile,PCIe 2.0 x16,512 MB,606 MHz,606 MHz,1686,325,GeForce+315M&amp;id=1174,true
1175,GeForce 320M,NA,202,85,NA,20,10.10,Nov 2011,Mobile,"Integrated,PCIe 2.0 x16",256 MB,450 MHz,450 MHz,1547,122,GeForce+320M&amp;id=1175,true
1177,GeForce 405,$24.64*,123,69,4.97,NA,NA,Mar 2011,Unknown,NA,NA,NA,NA,1672,169,GeForce+405&amp;id=1177,true
1178,GeForce 410M,NA,248,136,NA,12,20.70,Jul 2011,Mobile,PCIe 2.0 x16,512 MB,575 MHz,575 MHz,1498,414,GeForce+410M&amp;id=1178,true
2604,GeForce 505,$115.06*,187,587,1.62,NA,NA,Aug 2013,Unknown,NA,NA,NA,NA,1569,10,GeForce+505&amp;id=2604,true
1179,GeForce 510,$69.99*,253,211,3.61,25,10.11,Dec 2011,Desktop,PCIe 2.0 x16,2048 MB,523 MHz,523 MHz,1495,24,GeForce+510&amp;id=1179,true
1180,GeForce 605,$136.83*,309,193,2.26,NA,NA,Jun 2012,Unknown,NA,NA,NA,NA,1444,110,GeForce+605&amp;id=1180,true
1181,GeForce 6100,NA,27,44,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,2007,136,GeForce+6100&amp;id=1181,true
1182,GeForce 6100 nForce 400,NA,25,242,NA,NA,NA,Jun 2009,Unknown,NA,NA,NA,NA,2016,12,GeForce+6100+nForce+400&amp;id=1182,true
1183,GeForce 6100 nForce 405,NA,22,211,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,2033,193,GeForce+6100+nForce+405&amp;id=1183,true
1185,GeForce 6100 nForce 420,NA,25,234,NA,NA,NA,Jul 2009,Unknown,NA,NA,NA,NA,2015,4,GeForce+6100+nForce+420&amp;id=1185,true
1186,GeForce 6100 nForce 430,NA,23,249,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,2030,8,GeForce+6100+nForce+430&amp;id=1186,true
2125,GeForce 610M,NA,290,104,NA,NA,NA,Oct 2012,Unknown,NA,NA,NA,NA,1466,1316,GeForce+610M&amp;id=2125,true
2361,GeForce 615,NA,552,412,NA,NA,NA,Jan 2013,Unknown,NA,NA,NA,NA,1205,32,GeForce+615&amp;id=2361,true
1187,GeForce 6150,$329.00*,22,250,0.07,NA,NA,Jan 2012,Unknown,NA,NA,NA,NA,2034,72,GeForce+6150&amp;id=1187,true
1188,GeForce 6150 LE,NA,34,34,NA,NA,NA,May 2012,Unknown,NA,NA,NA,NA,1981,375,GeForce+6150+LE&amp;id=1188,true
1189,GeForce 6150SE,NA,25,266,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,2019,20,GeForce+6150SE&amp;id=1189,true
74,GeForce 6150SE nForce 430,NA,30,24,NA,NA,NA,Aug 2012,Unknown,NA,NA,NA,NA,1999,1472,GeForce+6150SE+nForce+430&amp;id=74,true
1191,GeForce 6200,$125.00*,35,58,0.28,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI,PCI-E x16",256 MB,300 MHz,300 MHz,1969,450,GeForce+6200&amp;id=1191,true
1192,GeForce 6200 A-LE,NA,32,192,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,350 MHz,350 MHz,1990,11,GeForce+6200+A-LE&amp;id=1192,true
125,GeForce 6200 LE,$41.24*,31,89,0.75,NA,NA,Aug 2012,Desktop,"AGP 8x,PCI-E x16",256 MB,350 MHz,350 MHz,1992,132,GeForce+6200+LE&amp;id=125,true
1194,GeForce 6200 TurboCache,NA,46,78,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1923,250,GeForce+6200+TurboCache&amp;id=1194,true
3063,GeForce 6200A,$54.99*,4,117,0.07,NA,NA,Dec 2014,Desktop,AGP 8x,128 MB,350 MHz,350 MHz,2169,1,GeForce+6200A&amp;id=3063,true
1195,GeForce 6200SE TurboCache,NA,37,146,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1961,34,GeForce+6200SE+TurboCache&amp;id=1195,true
1197,GeForce 6500,NA,38,300,NA,NA,NA,Apr 2009,Desktop,PCI-E x16,256 MB,400 MHz,400 MHz,1955,26,GeForce+6500&amp;id=1197,true
1198,GeForce 6600,$259.00*,88,108,0.34,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,300 MHz,300 MHz,1784,340,GeForce+6600&amp;id=1198,true
1199,GeForce 6600 GT,$64.95*,111,108,1.71,NA,NA,Jul 2010,Desktop,"AGP 8x,PCI-E x16",256 MB,500 MHz,500 MHz,1712,247,GeForce+6600+GT&amp;id=1199,true
1201,GeForce 6600 LE,NA,51,234,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,300 MHz,300 MHz,1903,45,GeForce+6600+LE&amp;id=1201,true
1203,GeForce 6610 XL,NA,89,288,NA,NA,NA,May 2009,Unknown,NA,NA,NA,NA,1783,11,GeForce+6610+XL&amp;id=1203,true
1204,GeForce 6700 XL,NA,95,243,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1757,33,GeForce+6700+XL&amp;id=1204,true
1205,GeForce 6800,$559.29*,113,258,0.20,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,325 MHz,325 MHz,1705,117,GeForce+6800&amp;id=1205,true
1207,GeForce 6800 GS,NA,195,121,NA,NA,NA,Apr 2009,Desktop,PCI-E x16,256 MB,425 MHz,425 MHz,1559,50,GeForce+6800+GS&amp;id=1207,true
1208,GeForce 6800 GS/XT,NA,103,196,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,325 MHz,325 MHz,1738,12,GeForce+6800+GS%2FXT&amp;id=1208,true
1210,GeForce 6800 GT,NA,142,212,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,350 MHz,350 MHz,1623,27,GeForce+6800+GT&amp;id=1210,true
1213,GeForce 6800 LE,NA,110,166,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",128 MB,325 MHz,325 MHz,1716,7,GeForce+6800+LE&amp;id=1213,true
1214,GeForce 6800 Ultra,NA,139,153,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",512 MB,400 MHz,400 MHz,1632,3,GeForce+6800+Ultra&amp;id=1214,true
1215,GeForce 6800 XE,NA,59,166,NA,NA,NA,May 2009,Unknown,NA,NA,NA,NA,1882,1,GeForce+6800+XE&amp;id=1215,true
1216,GeForce 6800 XT,NA,128,150,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,325 MHz,325 MHz,1655,32,GeForce+6800+XT&amp;id=1216,true
1217,GeForce 7000M,NA,13,239,NA,NA,NA,Feb 2010,Mobile,Hyper Transport,256 MB,350 MHz,NA,2057,2,GeForce+7000M&amp;id=1217,true
1218,GeForce 7000M / nForce 610M,NA,13,188,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,2058,119,GeForce+7000M+%2F+nForce+610M&amp;id=1218,true
1220,GeForce 7025 / nForce 630a,NA,34,21,NA,NA,NA,Mar 2012,Unknown,NA,NA,NA,NA,1976,857,GeForce+7025+%2F+nForce+630a&amp;id=1220,true
1221,GeForce 7050 / nForce 610i,NA,24,148,NA,NA,NA,May 2009,Unknown,NA,NA,NA,NA,2022,108,GeForce+7050+%2F+nForce+610i&amp;id=1221,true
1222,GeForce 7050 / nForce 620i,NA,39,129,NA,NA,NA,Jun 2009,Unknown,NA,NA,NA,NA,1952,70,GeForce+7050+%2F+nForce+620i&amp;id=1222,true
1223,GeForce 7050 / nForce 630i,NA,27,281,NA,NA,NA,Feb 2010,Unknown,NA,NA,NA,NA,2009,11,GeForce+7050+%2F+nForce+630i&amp;id=1223,true
1224,GeForce 7050 PV / nForce 630a,NA,31,109,NA,NA,NA,Jun 2009,Unknown,NA,NA,NA,NA,1996,89,GeForce+7050+PV+%2F+nForce+630a&amp;id=1224,true
2781,GeForce 705M,NA,456,455,NA,NA,NA,Jan 2014,Unknown,NA,NA,NA,NA,1312,21,GeForce+705M&amp;id=2781,true
1225,GeForce 7100 / nForce 620i,NA,26,229,NA,NA,NA,Jun 2009,Unknown,NA,NA,NA,NA,2012,1,GeForce+7100+%2F+nForce+620i&amp;id=1225,true
1226,GeForce 7100 / nForce 630i,NA,35,67,NA,NA,NA,Jun 2009,Desktop,PCIe 2 x1,0 MB,600 MHz,NA,1970,235,GeForce+7100+%2F+nForce+630i&amp;id=1226,true
1227,GeForce 7100 GS,NA,52,133,NA,NA,NA,Apr 2009,Desktop,PCI-E x16,256 MB,350 MHz,350 MHz,1900,113,GeForce+7100+GS&amp;id=1227,true
2622,GeForce 710A,NA,468,295,NA,33,14.17,Jan 2014,Desktop,PCIe 2.0 x16,2048 MB,938 MHz,938 MHz,1299,22,GeForce+710A&amp;id=2622,true
2399,GeForce 710M,NA,444,113,NA,12,37.03,Feb 2013,Mobile,PCIe 2.0 x16,2048 MB,800 MHz,NA,1328,814,GeForce+710M&amp;id=2399,true
1228,GeForce 7150 / nForce 630i,NA,33,254,NA,NA,NA,Mar 2012,Unknown,NA,NA,NA,NA,1986,6,GeForce+7150+%2F+nForce+630i&amp;id=1228,true
1229,GeForce 7150M / nForce 630M,NA,18,194,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,2043,149,GeForce+7150M+%2F+nForce+630M&amp;id=1229,true
1231,GeForce 7200 GS,NA,23,98,NA,NA,NA,Nov 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,450 MHz,450 MHz,2029,1,GeForce+7200+GS&amp;id=1231,true
3977,GeForce 720A,NA,725,690,NA,NA,NA,Aug 2018,Unknown,NA,NA,NA,NA,1014,2,GeForce+720A&amp;id=3977,true
1232,GeForce 7300 GS,NA,80,64,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,550 MHz,550 MHz,1811,242,GeForce+7300+GS&amp;id=1232,true
1233,GeForce 7300 GT,$149.99*,138,47,0.92,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,350 MHz,350 MHz,1634,386,GeForce+7300+GT&amp;id=1233,true
1235,GeForce 7300 LE,$32.00*,58,147,1.82,NA,NA,May 2012,Desktop,PCI-E x16,128 MB,350 MHz,350 MHz,1885,392,GeForce+7300+LE&amp;id=1235,true
1236,GeForce 7300 SE,NA,39,251,NA,NA,NA,Apr 2009,Desktop,PCI-E x16,128 MB,350 MHz,350 MHz,1951,14,GeForce+7300+SE&amp;id=1236,true
1238,GeForce 7300 SE/7200 GS,NA,53,46,NA,NA,NA,Oct 2009,Workstation,PCI-E x16,512 MB,450 MHz,450 MHz,1896,418,GeForce+7300+SE%2F7200+GS&amp;id=1238,true
3306,GeForce 730A,NA,773,215,NA,NA,NA,Sep 2015,Unknown,NA,NA,NA,NA,962,41,GeForce+730A&amp;id=3306,true
1241,GeForce 7350 LE,NA,74,281,NA,NA,NA,Jun 2009,Unknown,NA,NA,NA,NA,1824,7,GeForce+7350+LE&amp;id=1241,true
39,GeForce 7500 LE,NA,66,108,NA,NA,NA,Aug 2012,Desktop,"AGP 8x,PCI-E x16",256 MB,"263,324 MHz","263,324 MHz",1862,73,GeForce+7500+LE&amp;id=39,true
9,GeForce 7600 GS,$175.00*,155,48,0.89,NA,NA,Aug 2012,Desktop,"AGP 8x,PCI-E x16",256 MB,400 MHz,400 MHz,1603,548,GeForce+7600+GS&amp;id=9,true
1243,GeForce 7600 GT,$199.00*,204,101,1.02,NA,NA,Oct 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,560 MHz,560 MHz,1546,433,GeForce+7600+GT&amp;id=1243,true
1247,GeForce 7650 GS,NA,134,335,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1645,30,GeForce+7650+GS&amp;id=1247,true
3519,GeForce 770M,$176.99*,"3,246",500,18.34,NA,NA,Jun 2016,Unknown,NA,NA,NA,NA,339,1,GeForce+770M&amp;id=3519,true
1248,GeForce 7800 GS,NA,177,199,NA,NA,NA,Apr 2009,Desktop,AGP 8x,256 MB,375 MHz,375 MHz,1581,38,GeForce+7800+GS&amp;id=1248,true
1249,GeForce 7800 GT,$80.00*,244,273,3.05,NA,NA,Apr 2009,Desktop,PCI-E x16,256 MB,400 MHz,400 MHz,1501,73,GeForce+7800+GT&amp;id=1249,true
1250,GeForce 7800 GTX,NA,291,196,NA,86,3.38,Apr 2009,Desktop,PCI-E x16,512 MB,550 MHz,550 MHz,1465,99,GeForce+7800+GTX&amp;id=1250,true
1251,GeForce 7900 GS,NA,292,108,NA,NA,NA,Apr 2009,Desktop,"AGP 8x,PCI-E x16",256 MB,450 MHz,450 MHz,1464,220,GeForce+7900+GS&amp;id=1251,true
1252,GeForce 7900 GT,$199.00*,258,160,1.30,NA,NA,Apr 2009,Desktop,PCI-E x16,256 MB,450 MHz,450 MHz,1489,2,GeForce+7900+GT&amp;id=1252,true
1253,GeForce 7900 GT/GTO,NA,247,469,NA,NA,NA,Apr 2009,Desktop,PCI-E x16,256 MB,450 MHz,450 MHz,1500,92,GeForce+7900+GT%2FGTO&amp;id=1253,true
1254,GeForce 7900 GTX,NA,388,165,NA,NA,NA,Apr 2009,Desktop,PCI-E x16,512 MB,650 MHz,650 MHz,1374,90,GeForce+7900+GTX&amp;id=1254,true
1255,GeForce 7950 GT,$198.00*,344,189,1.74,NA,NA,Oct 2011,Desktop,"AGP 8x,PCI-E x16",512 MB,550 MHz,550 MHz,1409,167,GeForce+7950+GT&amp;id=1255,true
1256,GeForce 7950 GX2,$54.99*,202,413,3.67,NA,NA,Apr 2009,Desktop,PCI-E x16,1024 MB,500 MHz,500 MHz,1548,36,GeForce+7950+GX2&amp;id=1256,true
3389,GeForce 7950 Xtreme,NA,288,288,NA,NA,NA,Dec 2015,Unknown,NA,NA,NA,NA,1468,1,GeForce+7950+Xtreme&amp;id=3389,true
3356,GeForce 800A,NA,428,224,NA,NA,NA,Nov 2015,Unknown,NA,NA,NA,NA,1344,4,GeForce+800A&amp;id=3356,true
3015,GeForce 800M,NA,468,388,NA,NA,NA,Oct 2014,Unknown,NA,NA,NA,NA,1298,23,GeForce+800M&amp;id=3015,true
1257,GeForce 8100 / nForce 720a,NA,79,308,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1813,16,GeForce+8100+%2F+nForce+720a&amp;id=1257,true
3099,GeForce 810A,NA,622,319,NA,NA,NA,Dec 2014,Unknown,NA,NA,NA,NA,1120,11,GeForce+810A&amp;id=3099,true
3005,GeForce 810M,NA,398,71,NA,NA,NA,Oct 2014,Unknown,NA,NA,NA,NA,1366,74,GeForce+810M&amp;id=3005,true
1258,GeForce 8200,NA,153,163,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1604,170,GeForce+8200&amp;id=1258,true
1259,GeForce 8200M G,NA,72,72,NA,19.2,3.74,Apr 2009,Mobile,Integrated (PCIe 2.0 x16),256 MB,400 MHz,400 MHz,1832,362,GeForce+8200M+G&amp;id=1259,true
3210,GeForce 820A,NA,568,162,NA,NA,NA,May 2015,Unknown,NA,NA,NA,NA,1188,27,GeForce+820A&amp;id=3210,true
2785,GeForce 820M,NA,514,113,NA,15,34.24,Jul 2014,Mobile,PCIe 2.0 x16,2048 MB,954 MHz,NA,1252,2263,GeForce+820M&amp;id=2785,true
2971,GeForce 825M,NA,769,293,NA,33,23.30,Oct 2014,Mobile,PCIe 3.0 x8,2048 MB,850 MHz,NA,970,36,GeForce+825M&amp;id=2971,true
1260,GeForce 8300,$22.68*,92,330,4.04,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1775,61,GeForce+8300&amp;id=1260,true
1261,GeForce 8300 GS,NA,67,314,NA,40,1.67,Apr 2009,Desktop,PCIe 2.0 x16,512 MB,450 MHz,450 MHz,1857,43,GeForce+8300+GS&amp;id=1261,true
3094,GeForce 830A,NA,"1,005",736,NA,NA,NA,Dec 2014,Unknown,NA,NA,NA,NA,795,23,GeForce+830A&amp;id=3094,true
2982,GeForce 830M,NA,"1,010",136,NA,25,40.42,Oct 2014,Mobile,PCIe 3.0 x16,2048 MB,1029 MHz,NA,793,286,GeForce+830M&amp;id=2982,true
1262,GeForce 8400,$589.99*,81,160,0.14,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1805,50,GeForce+8400&amp;id=1262,true
73,GeForce 8400 GS,$51.26*,132,36,2.58,40,3.31,Aug 2012,Desktop,"PCIe 1.0 x16,PCI",512 MB,450 MHz,450 MHz,1647,3076,GeForce+8400+GS&amp;id=73,true
1264,GeForce 8400 SE,NA,68,290,NA,NA,NA,May 2009,Unknown,NA,NA,NA,NA,1848,6,GeForce+8400+SE&amp;id=1264,true
1265,GeForce 8400M G,NA,59,241,NA,10,5.87,Apr 2009,Mobile,PCIe x16,128 MB,400 MHz,400 MHz,1883,96,GeForce+8400M+G&amp;id=1265,true
1266,GeForce 8400M GS,$78.20*,98,47,1.25,11,8.91,Apr 2009,Mobile,PCIe x16,128 MB,400 MHz,400 MHz,1749,630,GeForce+8400M+GS&amp;id=1266,true
1268,GeForce 8400M GT,NA,64,68,NA,14,4.56,Apr 2009,Mobile,PCIe x16,256 MB,450 MHz,450 MHz,1867,102,GeForce+8400M+GT&amp;id=1268,true
3045,GeForce 840A,NA,"1,180",266,NA,NA,NA,Nov 2014,Unknown,NA,NA,NA,NA,721,35,GeForce+840A&amp;id=3045,true
2873,GeForce 840M,NA,"1,063",147,NA,30,35.42,May 2014,Mobile,PCIe 3.0 x16,2048 MB,1029 MHz,NA,763,4141,GeForce+840M&amp;id=2873,true
3126,GeForce 845M,NA,"1,430",233,NA,NA,NA,Feb 2015,Mobile,PCIe 3.0 x16,NA,NA,NA,641,75,GeForce+845M&amp;id=3126,true
1270,GeForce 8500 GT,NA,106,41,NA,45,2.36,Apr 2009,Desktop,"PCIe 1.0 x16,PCI",1024 MB,450 MHz,450 MHz,1724,1121,GeForce+8500+GT&amp;id=1270,true
1272,GeForce 8600 GS,NA,93,111,NA,47,1.98,Apr 2009,Desktop,PCIe 1.0 x16,512 MB,540 MHz,540 MHz,1765,92,GeForce+8600+GS&amp;id=1272,true
64,GeForce 8600 GT,$159.00*,118,71,0.74,47,2.51,Aug 2012,Desktop,"PCIe 1.0 x16,PCI",1024 MB,540 MHz,540 MHz,1688,2072,GeForce+8600+GT&amp;id=64,true
118,GeForce 8600 GTS,$179.00*,158,43,0.88,75,2.11,Aug 2012,Desktop,PCIe 1.0 x16,512 MB,675 MHz,675 MHz,1598,630,GeForce+8600+GTS&amp;id=118,true
1274,GeForce 8600M GS,NA,78,74,NA,20,3.89,Apr 2009,Mobile,PCIe x16,256 MB,600 MHz,600 MHz,1814,304,GeForce+8600M+GS&amp;id=1274,true
1275,GeForce 8600M GT,$108.10*,90,45,0.83,20,4.48,Apr 2011,Mobile,PCIe x16,256 MB,475 MHz,475 MHz,1782,743,GeForce+8600M+GT&amp;id=1275,true
1276,GeForce 8700M GT,NA,125,120,NA,29,4.32,Apr 2009,Mobile,PCIe x16,256 MB,625 MHz,625 MHz,1662,102,GeForce+8700M+GT&amp;id=1276,true
1277,GeForce 8800 GS,NA,332,154,NA,105,3.16,Aug 2009,Desktop,PCIe 2.0 x16,768 MB,550 MHz,550 MHz,1420,106,GeForce+8800+GS&amp;id=1277,true
1279,GeForce 8800 GT,$149.00*,517,108,3.47,125,4.13,Apr 2009,Desktop,PCIe 2.0 x16,1024 MB,600 MHz,600 MHz,1248,1636,GeForce+8800+GT&amp;id=1279,true
101,GeForce 8800 GTS,$139.00*,444,65,3.19,146,3.04,Aug 2012,Desktop,PCIe 1.0 x16,320 MB,"500,513 MHz","500,513 MHz",1329,833,GeForce+8800+GTS&amp;id=101,true
63,GeForce 8800 GTS 512,NA,607,186,NA,135,4.50,Aug 2012,Desktop,PCIe 2.0 x16,512 MB,650 MHz,650 MHz,1140,408,GeForce+8800+GTS+512&amp;id=63,true
119,GeForce 8800 GTX,$199.99*,596,118,2.98,155,3.85,Aug 2012,Desktop,PCIe 1.0 x16,768 MB,575 MHz,575 MHz,1149,563,GeForce+8800+GTX&amp;id=119,true
1281,GeForce 8800 Ultra,NA,639,372,NA,171,3.73,Apr 2009,Desktop,PCIe 1.0 x16,768 MB,612 MHz,612 MHz,1095,40,GeForce+8800+Ultra&amp;id=1281,true
1284,GeForce 8800M GTS,NA,382,159,NA,50,7.64,Aug 2012,Mobile,PCIe 2.0 x16,512 MB,500 MHz,500 MHz,1379,36,GeForce+8800M+GTS&amp;id=1284,true
1285,GeForce 8800M GTX,NA,462,175,NA,65,7.11,Apr 2009,Mobile,PCIe 2.0 x16,512 MB,500 MHz,500 MHz,1307,47,GeForce+8800M+GTX&amp;id=1285,true
1286,GeForce 9100,NA,82,345,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1799,113,GeForce+9100&amp;id=1286,true
1287,GeForce 9100M G,NA,74,64,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1823,80,GeForce+9100M+G&amp;id=1287,true
3285,GeForce 910M,NA,578,150,NA,NA,NA,Aug 2015,Unknown,NA,NA,NA,NA,1172,18,GeForce+910M&amp;id=3285,true
1288,GeForce 9200,NA,140,47,NA,NA,NA,May 2009,Unknown,NA,NA,NA,NA,1628,244,GeForce+9200&amp;id=1288,true
1289,GeForce 9200M GE,NA,157,79,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1601,50,GeForce+9200M+GE&amp;id=1289,true
1290,GeForce 9200M GS,NA,100,71,NA,13,7.68,Apr 2009,Mobile,PCIe 2.0 x16,256 MB,550 MHz,550 MHz,1743,195,GeForce+9200M+GS&amp;id=1290,true
3565,GeForce 920A,NA,879,277,NA,NA,NA,Aug 2016,Unknown,NA,NA,NA,NA,881,11,GeForce+920A&amp;id=3565,true
3192,GeForce 920M,NA,724,120,NA,NA,NA,Apr 2015,Unknown,NA,NA,NA,NA,1016,2171,GeForce+920M&amp;id=3192,true
3520,GeForce 920MX,NA,"1,087",152,NA,NA,NA,Jun 2016,Unknown,NA,NA,NA,NA,753,792,GeForce+920MX&amp;id=3520,true
1291,GeForce 9300,$59.00*,127,385,2.15,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1659,2,GeForce+9300&amp;id=1291,true
1292,GeForce 9300 / nForce 730i,NA,129,367,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1652,50,GeForce+9300+%2F+nForce+730i&amp;id=1292,true
1293,GeForce 9300 GE,$22.99*,67,81,2.92,NA,NA,Apr 2009,Desktop,PCIe 2.0 x16,256 MB,540 MHz,540 MHz,1854,222,GeForce+9300+GE&amp;id=1293,true
1294,GeForce 9300 GS,$59.95*,71,118,1.19,NA,NA,May 2009,Desktop,PCIe 2.0 x16,256 MB,567 MHz,567 MHz,1836,40,GeForce+9300+GS&amp;id=1294,true
3128,GeForce 9300 SE,NA,82,344,NA,NA,NA,Feb 2015,Unknown,NA,NA,NA,NA,1803,1,GeForce+9300+SE&amp;id=3128,true
1295,GeForce 9300GE,$97.20*,98,367,1.01,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1751,2,GeForce+9300GE&amp;id=1295,true
1296,GeForce 9300M G,NA,85,242,NA,13,6.52,May 2009,Mobile,PCIe 2.0 x16,256 MB,400 MHz,400 MHz,1791,50,GeForce+9300M+G&amp;id=1296,true
1297,GeForce 9300M GS,$43.42*,91,43,2.09,13,6.99,Apr 2009,Mobile,PCIe 2.0 x16,256 MB,550 MHz,550 MHz,1778,485,GeForce+9300M+GS&amp;id=1297,true
3417,GeForce 930A,NA,"1,082",391,NA,NA,NA,Jan 2016,Unknown,NA,NA,NA,NA,754,23,GeForce+930A&amp;id=3417,true
3252,GeForce 930M,NA,"1,020",156,NA,NA,NA,Jul 2015,Unknown,NA,NA,NA,NA,787,639,GeForce+930M&amp;id=3252,true
3549,GeForce 930MX,NA,"1,319",192,NA,17,77.57,Jul 2016,Mobile,PCI Express 3.0,2048 MB,952 MHz,952 MHz,669,734,GeForce+930MX&amp;id=3549,true
1298,GeForce 9400,NA,119,114,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1685,82,GeForce+9400&amp;id=1298,true
11,GeForce 9400 GT,$155.00*,90,61,0.58,50,1.81,Nov 2010,Desktop,"PCIe 2.0 x16,PCI",1024 MB,550 MHz,550 MHz,1779,1336,GeForce+9400+GT&amp;id=11,true
1299,GeForce 9400M,NA,88,150,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1786,112,GeForce+9400M&amp;id=1299,true
1300,GeForce 9400M G,NA,67,70,NA,12,5.61,Jul 2009,Mobile,Integrated(PCIe 2.0 x16),256 MB,450 MHz,450 MHz,1851,112,GeForce+9400M+G&amp;id=1300,true
3393,GeForce 940A,NA,"1,145",348,NA,NA,NA,Dec 2015,Unknown,NA,NA,NA,NA,729,5,GeForce+940A&amp;id=3393,true
3155,GeForce 940M,NA,"1,106",154,NA,33,33.51,Mar 2015,Mobile,PCIe 3.0 x16,2048 MB,1072 MHz,1072 MHz,744,2453,GeForce+940M&amp;id=3155,true
3453,GeForce 940MX,NA,"1,516",171,NA,NA,NA,Mar 2016,Unknown,NA,NA,NA,NA,625,4526,GeForce+940MX&amp;id=3453,true
2466,GeForce 9450,NA,105,342,NA,NA,NA,Mar 2013,Unknown,NA,NA,NA,NA,1728,1,GeForce+9450&amp;id=2466,true
4094,GeForce 945A,NA,"1,852",716,NA,NA,NA,May 2019,Unknown,NA,NA,NA,NA,540,1,GeForce+945A&amp;id=4094,true
3388,GeForce 945M,NA,"1,871",248,NA,NA,NA,Dec 2015,Unknown,NA,NA,NA,NA,537,35,GeForce+945M&amp;id=3388,true
78,GeForce 9500 GS,NA,157,70,NA,NA,NA,Aug 2012,Unknown,NA,NA,NA,NA,1600,200,GeForce+9500+GS&amp;id=78,true
1304,GeForce 9500 GT,$85.99*,135,44,1.57,50,2.70,Apr 2009,Desktop,"PCIe 2.0 x16,PCI",1024 MB,550 MHz,550 MHz,1639,3298,GeForce+9500+GT&amp;id=1304,true
1305,GeForce 9500M,$101.20*,104,320,1.02,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,1734,7,GeForce+9500M&amp;id=1305,true
1306,GeForce 9500M G,NA,122,172,NA,20,6.08,Jul 2009,Mobile,PCIe 2.0 x16,512 MB,500 MHz,500 MHz,1676,3,GeForce+9500M+G&amp;id=1306,true
1307,GeForce 9500M GS,NA,104,74,NA,20,5.18,Apr 2009,Mobile,PCIe x16,512 MB,475 MHz,475 MHz,1733,130,GeForce+9500M+GS&amp;id=1307,true
1308,GeForce 9600 GS,NA,330,140,NA,NA,NA,Jan 2010,Desktop,"PCIe 2.0 x16,PCI",768 MB,500 MHz,500 MHz,1423,114,GeForce+9600+GS&amp;id=1308,true
